DISTRITO_NORM,PROVINCIA_NORM,ANIO,MES,ira_no_neumonia,neumonias_men5,neumonias_60mas,hospitalizados_men5,hospitalizados_60mas,defunciones_men5,defunciones_60mas,TOTAL_CASOS,POBLACION,TASA_INCIDENCIA,ESTRATO,PRODUCCION
ANDAGUA,CASTILLA,2022,4,13.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,977.0,13.30603889457523,NO MINERIA,0.0
ANDAGUA,CASTILLA,2022,5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,977.0,15.353121801432957,NO MINERIA,0.0
ANDAGUA,CASTILLA,2022,6,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,977.0,11.258955987717503,NO MINERIA,0.0
ANDAGUA,CASTILLA,2022,7,13.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,977.0,13.30603889457523,NO MINERIA,0.0
ANDAGUA,CASTILLA,2022,8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,977.0,4.094165813715455,NO MINERIA,0.0
ANDAGUA,CASTILLA,2022,9,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,977.0,6.1412487205731825,NO MINERIA,0.0
ANDAGUA,CASTILLA,2022,10,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,977.0,2.0470829068577276,NO MINERIA,0.0
ANDAGUA,CASTILLA,2022,11,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,977.0,7.164790174002047,NO MINERIA,0.0
ANDAGUA,CASTILLA,2022,12,49.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,977.0,50.15353121801433,NO MINERIA,0.0
ANDAGUA,CASTILLA,2023,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,961.0,2.081165452653486,NO MINERIA,0.0
ANDAGUA,CASTILLA,2023,2,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,961.0,5.202913631633715,NO MINERIA,0.0
ANDAGUA,CASTILLA,2023,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,961.0,2.081165452653486,NO MINERIA,0.0
ANDAGUA,CASTILLA,2023,4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,961.0,6.243496357960457,NO MINERIA,0.0
ANDAGUA,CASTILLA,2023,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,961.0,4.162330905306972,NO MINERIA,0.0
ANDAGUA,CASTILLA,2023,6,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,961.0,4.162330905306972,NO MINERIA,0.0
ANDAGUA,CASTILLA,2023,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,961.0,7.284079084287201,NO MINERIA,0.0
ANDAGUA,CASTILLA,2023,8,16.0,0.0,1.0,0.0,0.0,0.0,0.0,17.0,961.0,17.68990634755463,NO MINERIA,0.0
ANDAGUA,CASTILLA,2023,9,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,961.0,11.446409989594173,NO MINERIA,0.0
ANDAGUA,CASTILLA,2023,10,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,961.0,3.1217481789802286,NO MINERIA,0.0
ANDAGUA,CASTILLA,2023,11,15.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,961.0,16.64932362122789,NO MINERIA,0.0
ANDAGUA,CASTILLA,2023,12,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,961.0,8.324661810613945,NO MINERIA,0.0
ANDARAY,CONDESUYOS,2021,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,678.0,4.424778761061947,NO MINERIA,0.0
ANDARAY,CONDESUYOS,2021,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,678.0,1.4749262536873156,NO MINERIA,0.0
ANDARAY,CONDESUYOS,2021,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,678.0,1.4749262536873156,NO MINERIA,0.0
ANDARAY,CONDESUYOS,2021,4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,678.0,1.4749262536873156,NO MINERIA,0.0
ANDARAY,CONDESUYOS,2021,5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,678.0,2.949852507374631,NO MINERIA,0.0
ANDARAY,CONDESUYOS,2021,6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,678.0,2.949852507374631,NO MINERIA,0.0
ANDARAY,CONDESUYOS,2021,7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,678.0,2.949852507374631,NO MINERIA,0.0
ANDARAY,CONDESUYOS,2021,8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,678.0,2.949852507374631,NO MINERIA,0.0
ANDARAY,CONDESUYOS,2021,9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,678.0,2.949852507374631,NO MINERIA,0.0
ANDARAY,CONDESUYOS,2021,10,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,678.0,4.424778761061947,NO MINERIA,0.0
ANDARAY,CONDESUYOS,2021,11,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,678.0,5.899705014749262,NO MINERIA,0.0
ANDARAY,CONDESUYOS,2021,12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,678.0,2.949852507374631,NO MINERIA,0.0
ANDARAY,CONDESUYOS,2022,1,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,671.0,14.903129657228018,NO MINERIA,0.0
ANDARAY,CONDESUYOS,2022,2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,671.0,4.470938897168406,NO MINERIA,0.0
ANDARAY,CONDESUYOS,2022,4,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,671.0,11.922503725782414,NO MINERIA,0.0
ANDARAY,CONDESUYOS,2022,5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,671.0,13.412816691505217,NO MINERIA,0.0
ANDARAY,CONDESUYOS,2022,6,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,671.0,13.412816691505217,NO MINERIA,0.0
ANDARAY,CONDESUYOS,2022,7,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,671.0,22.35469448584203,NO MINERIA,0.0
ANDARAY,CONDESUYOS,2022,8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,671.0,11.922503725782414,NO MINERIA,0.0
ANDARAY,CONDESUYOS,2022,9,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,671.0,2.9806259314456036,NO MINERIA,0.0
ANDARAY,CONDESUYOS,2022,10,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,671.0,4.470938897168406,NO MINERIA,0.0
ANDARAY,CONDESUYOS,2022,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,671.0,1.4903129657228018,NO MINERIA,0.0
ANDARAY,CONDESUYOS,2022,12,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,671.0,16.393442622950822,NO MINERIA,0.0
ANDARAY,CONDESUYOS,2023,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,664.0,7.530120481927711,NO MINERIA,0.0
ANDARAY,CONDESUYOS,2023,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664.0,0.0,NO MINERIA,0.0
ANDARAY,CONDESUYOS,2023,3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,664.0,3.0120481927710845,NO MINERIA,0.0
ANDARAY,CONDESUYOS,2023,4,3.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,664.0,6.024096385542169,NO MINERIA,0.0
ANDARAY,CONDESUYOS,2023,5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,664.0,7.530120481927711,NO MINERIA,0.0
ANDARAY,CONDESUYOS,2023,6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,664.0,4.518072289156627,NO MINERIA,0.0
ANDARAY,CONDESUYOS,2023,7,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,664.0,18.072289156626507,NO MINERIA,0.0
ANDARAY,CONDESUYOS,2023,8,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,664.0,13.55421686746988,NO MINERIA,0.0
ANDARAY,CONDESUYOS,2023,9,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,664.0,9.036144578313253,NO MINERIA,0.0
ANDARAY,CONDESUYOS,2023,10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,664.0,1.5060240963855422,NO MINERIA,0.0
ANDARAY,CONDESUYOS,2023,11,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,664.0,6.024096385542169,NO MINERIA,0.0
ANDARAY,CONDESUYOS,2023,12,17.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,664.0,25.602409638554217,NO MINERIA,0.0
APLAO,CASTILLA,2021,1,33.0,9.0,3.0,0.0,3.0,0.0,0.0,45.0,8994.0,5.003335557038025,NO MINERIA,0.0
APLAO,CASTILLA,2021,2,31.0,0.0,5.0,0.0,4.0,0.0,0.0,36.0,8994.0,4.0026684456304205,NO MINERIA,0.0
APLAO,CASTILLA,2021,3,21.0,4.0,8.0,0.0,6.0,0.0,0.0,33.0,8994.0,3.669112741827885,NO MINERIA,0.0
APLAO,CASTILLA,2021,4,54.0,0.0,6.0,0.0,3.0,0.0,0.0,60.0,8994.0,6.6711140760507,NO MINERIA,0.0
APLAO,CASTILLA,2021,5,46.0,0.0,22.0,0.0,9.0,0.0,0.0,68.0,8994.0,7.560595952857461,NO MINERIA,0.0
APLAO,CASTILLA,2021,6,23.0,0.0,14.0,0.0,9.0,0.0,0.0,37.0,8994.0,4.113853680231265,NO MINERIA,0.0
APLAO,CASTILLA,2021,7,11.0,0.0,12.0,0.0,9.0,0.0,0.0,23.0,8994.0,2.5572603958194353,NO MINERIA,0.0
APLAO,CASTILLA,2021,8,35.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,8994.0,3.891483211029575,NO MINERIA,0.0
APLAO,CASTILLA,2021,9,61.0,2.0,2.0,0.0,0.0,0.0,0.0,65.0,8994.0,7.227040249054926,NO MINERIA,0.0
APLAO,CASTILLA,2021,10,25.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,8994.0,2.779630865021125,NO MINERIA,0.0
APLAO,CASTILLA,2021,11,30.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,8994.0,3.33555703802535,NO MINERIA,0.0
APLAO,CASTILLA,2021,12,50.0,0.0,1.0,0.0,0.0,0.0,0.0,51.0,8994.0,5.670446964643095,NO MINERIA,0.0
APLAO,CASTILLA,2022,1,86.0,3.0,2.0,3.0,2.0,0.0,1.0,91.0,9023.0,10.08533747090768,NO MINERIA,0.0
APLAO,CASTILLA,2022,2,55.0,1.0,2.0,0.0,0.0,0.0,0.0,58.0,9023.0,6.42801728914995,NO MINERIA,0.0
APLAO,CASTILLA,2022,3,35.0,0.0,7.0,0.0,3.0,0.0,0.0,42.0,9023.0,4.654771140418929,NO MINERIA,0.0
APLAO,CASTILLA,2022,4,94.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,9023.0,10.417821123794745,NO MINERIA,0.0
APLAO,CASTILLA,2022,5,174.0,0.0,0.0,0.0,0.0,0.0,0.0,174.0,9023.0,19.28405186744985,NO MINERIA,0.0
APLAO,CASTILLA,2022,6,161.0,0.0,0.0,0.0,0.0,0.0,0.0,161.0,9023.0,17.8432893716059,NO MINERIA,0.0
APLAO,CASTILLA,2022,7,172.0,1.0,0.0,1.0,0.0,0.0,0.0,173.0,9023.0,19.173223983154163,NO MINERIA,0.0
APLAO,CASTILLA,2022,8,122.0,0.0,1.0,0.0,0.0,0.0,0.0,123.0,9023.0,13.631829768369721,NO MINERIA,0.0
APLAO,CASTILLA,2022,9,102.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,9023.0,11.304444198160258,NO MINERIA,0.0
APLAO,CASTILLA,2022,10,83.0,1.0,1.0,0.0,1.0,0.0,0.0,85.0,9023.0,9.420370165133548,NO MINERIA,0.0
APLAO,CASTILLA,2022,11,93.0,0.0,2.0,0.0,2.0,0.0,0.0,95.0,9023.0,10.528649008090436,NO MINERIA,0.0
APLAO,CASTILLA,2022,12,196.0,4.0,7.0,2.0,5.0,0.0,0.0,207.0,9023.0,22.94137204920758,NO MINERIA,0.0
APLAO,CASTILLA,2023,1,57.0,0.0,3.0,0.0,2.0,0.0,0.0,60.0,9057.0,6.624710168930109,NO MINERIA,0.0
APLAO,CASTILLA,2023,2,61.0,1.0,2.0,0.0,1.0,0.0,0.0,64.0,9057.0,7.06635751352545,NO MINERIA,0.0
APLAO,CASTILLA,2023,3,60.0,0.0,2.0,0.0,0.0,0.0,0.0,62.0,9057.0,6.8455338412277795,NO MINERIA,0.0
APLAO,CASTILLA,2023,4,190.0,2.0,3.0,0.0,0.0,0.0,0.0,195.0,9057.0,21.530308049022857,NO MINERIA,0.0
APLAO,CASTILLA,2023,5,98.0,0.0,2.0,0.0,0.0,0.0,0.0,100.0,9057.0,11.041183614883515,NO MINERIA,0.0
APLAO,CASTILLA,2023,6,158.0,0.0,3.0,0.0,0.0,0.0,0.0,161.0,9057.0,17.77630561996246,NO MINERIA,0.0
APLAO,CASTILLA,2023,7,131.0,0.0,7.0,0.0,0.0,0.0,0.0,138.0,9057.0,15.236833388539251,NO MINERIA,0.0
APLAO,CASTILLA,2023,8,133.0,0.0,2.0,0.0,0.0,0.0,0.0,135.0,9057.0,14.905597880092747,NO MINERIA,0.0
APLAO,CASTILLA,2023,9,86.0,0.0,2.0,0.0,0.0,0.0,1.0,88.0,9057.0,9.716241581097494,NO MINERIA,0.0
APLAO,CASTILLA,2023,10,125.0,0.0,6.0,0.0,0.0,0.0,0.0,131.0,9057.0,14.463950535497405,NO MINERIA,0.0
APLAO,CASTILLA,2023,11,136.0,0.0,1.0,0.0,0.0,0.0,0.0,137.0,9057.0,15.126421552390415,NO MINERIA,0.0
APLAO,CASTILLA,2023,12,168.0,2.0,10.0,0.0,0.0,0.0,0.0,180.0,9057.0,19.87413050679033,NO MINERIA,0.0
AREQUIPA,AREQUIPA,2021,1,236.0,4.0,25.0,3.0,20.0,0.0,2.0,265.0,54412.0,4.870249209733147,NO MINERIA,0.0
AREQUIPA,AREQUIPA,2021,2,157.0,1.0,34.0,1.0,25.0,0.0,2.0,192.0,54412.0,3.52863338969345,NO MINERIA,0.0
AREQUIPA,AREQUIPA,2021,3,197.0,0.0,31.0,0.0,13.0,0.0,1.0,228.0,54412.0,4.190252150260972,NO MINERIA,0.0
AREQUIPA,AREQUIPA,2021,4,228.0,0.0,34.0,0.0,20.0,0.0,4.0,262.0,54412.0,4.815114313019187,NO MINERIA,0.0
AREQUIPA,AREQUIPA,2021,5,362.0,2.0,47.0,1.0,25.0,0.0,4.0,411.0,54412.0,7.553480849812541,NO MINERIA,0.0
AREQUIPA,AREQUIPA,2021,6,320.0,0.0,49.0,0.0,29.0,0.0,0.0,369.0,54412.0,6.7815922958170995,NO MINERIA,0.0
AREQUIPA,AREQUIPA,2021,7,304.0,0.0,26.0,0.0,16.0,0.0,0.0,330.0,54412.0,6.064838638535617,NO MINERIA,0.0
AREQUIPA,AREQUIPA,2021,8,366.0,7.0,17.0,3.0,8.0,1.0,1.0,390.0,54412.0,7.167536572814821,NO MINERIA,0.0
AREQUIPA,AREQUIPA,2021,9,449.0,5.0,11.0,2.0,6.0,0.0,0.0,465.0,54412.0,8.545908990663825,NO MINERIA,0.0
AREQUIPA,AREQUIPA,2021,10,334.0,2.0,15.0,2.0,7.0,0.0,0.0,351.0,54412.0,6.450782915533338,NO MINERIA,0.0
AREQUIPA,AREQUIPA,2021,11,409.0,0.0,6.0,0.0,3.0,0.0,0.0,415.0,54412.0,7.6269940454311556,NO MINERIA,0.0
AREQUIPA,AREQUIPA,2021,12,832.0,7.0,36.0,4.0,23.0,0.0,6.0,875.0,54412.0,16.081011541571712,NO MINERIA,0.0
AREQUIPA,AREQUIPA,2022,1,608.0,3.0,17.0,1.0,13.0,0.0,4.0,628.0,54396.0,11.544966541657475,NO MINERIA,0.0
AREQUIPA,AREQUIPA,2022,2,283.0,4.0,19.0,3.0,16.0,0.0,1.0,306.0,54396.0,5.625413633355393,NO MINERIA,0.0
AREQUIPA,AREQUIPA,2022,3,473.0,1.0,19.0,0.0,12.0,0.0,2.0,493.0,54396.0,9.0631664092948,NO MINERIA,0.0
AREQUIPA,AREQUIPA,2022,4,739.0,3.0,16.0,3.0,11.0,0.0,1.0,758.0,54396.0,13.93484815059931,NO MINERIA,0.0
AREQUIPA,AREQUIPA,2022,5,1283.0,10.0,22.0,5.0,18.0,0.0,4.0,1315.0,54396.0,24.174571659680858,NO MINERIA,0.0
AREQUIPA,AREQUIPA,2022,6,1764.0,14.0,26.0,4.0,16.0,0.0,6.0,1804.0,54396.0,33.164203250238984,NO MINERIA,0.0
AREQUIPA,AREQUIPA,2022,7,1953.0,15.0,20.0,5.0,8.0,0.0,4.0,1988.0,54396.0,36.54680491212589,NO MINERIA,0.0
AREQUIPA,AREQUIPA,2022,8,1670.0,6.0,25.0,4.0,18.0,0.0,0.0,1701.0,54396.0,31.27068166776969,NO MINERIA,0.0
AREQUIPA,AREQUIPA,2022,9,1523.0,4.0,24.0,0.0,12.0,0.0,7.0,1551.0,54396.0,28.513125965144496,NO MINERIA,0.0
AREQUIPA,AREQUIPA,2022,10,1525.0,9.0,17.0,1.0,9.0,0.0,2.0,1551.0,54396.0,28.513125965144496,NO MINERIA,0.0
AREQUIPA,AREQUIPA,2022,11,1277.0,4.0,18.0,2.0,15.0,0.0,2.0,1299.0,54396.0,23.88043238473417,NO MINERIA,0.0
AREQUIPA,AREQUIPA,2022,12,2667.0,20.0,40.0,8.0,19.0,0.0,16.0,2727.0,54396.0,50.132362673726014,NO MINERIA,0.0
AREQUIPA,AREQUIPA,2023,1,587.0,1.0,12.0,0.0,4.0,0.0,6.0,600.0,54362.0,11.03712151870792,NO MINERIA,0.0
AREQUIPA,AREQUIPA,2023,2,735.0,3.0,17.0,0.0,7.0,0.0,1.0,755.0,54362.0,13.8883779110408,NO MINERIA,0.0
AREQUIPA,AREQUIPA,2023,3,1033.0,6.0,12.0,1.0,7.0,0.0,1.0,1051.0,54362.0,19.33335786027004,NO MINERIA,0.0
AREQUIPA,AREQUIPA,2023,4,1832.0,19.0,20.0,7.0,10.0,0.0,2.0,1871.0,54362.0,34.41742393583753,NO MINERIA,0.0
AREQUIPA,AREQUIPA,2023,5,1806.0,44.0,23.0,11.0,6.0,0.0,4.0,1873.0,54362.0,34.454214340899895,NO MINERIA,0.0
AREQUIPA,AREQUIPA,2023,6,1596.0,37.0,35.0,13.0,7.0,0.0,6.0,1668.0,54362.0,30.68319782200802,NO MINERIA,0.0
AREQUIPA,AREQUIPA,2023,7,1647.0,43.0,39.0,14.0,9.0,0.0,4.0,1729.0,54362.0,31.80530517640999,NO MINERIA,0.0
AREQUIPA,AREQUIPA,2023,8,1121.0,16.0,29.0,3.0,10.0,0.0,3.0,1166.0,54362.0,21.44880615135573,NO MINERIA,0.0
AREQUIPA,AREQUIPA,2023,9,1422.0,14.0,21.0,5.0,3.0,0.0,3.0,1457.0,54362.0,26.80181008792907,NO MINERIA,0.0
AREQUIPA,AREQUIPA,2023,10,1120.0,4.0,17.0,1.0,3.0,0.0,0.0,1141.0,54362.0,20.98892608807623,NO MINERIA,0.0
AREQUIPA,AREQUIPA,2023,11,962.0,10.0,12.0,3.0,3.0,1.0,2.0,984.0,54362.0,18.10087929068099,NO MINERIA,0.0
AREQUIPA,AREQUIPA,2023,12,2105.0,20.0,30.0,5.0,12.0,1.0,4.0,2155.0,54362.0,39.64166145469262,NO MINERIA,0.0
ATICO,CARAVELI,2021,1,30.0,1.0,2.0,0.0,0.0,0.0,0.0,33.0,6127.0,5.3859964093357275,NO MINERIA,0.0
ATICO,CARAVELI,2021,2,5.0,0.0,3.0,0.0,2.0,0.0,1.0,8.0,6127.0,1.3056960992329036,NO MINERIA,0.0
ATICO,CARAVELI,2021,3,13.0,0.0,1.0,0.0,1.0,0.0,0.0,14.0,6127.0,2.284968173657581,NO MINERIA,0.0
ATICO,CARAVELI,2021,4,15.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,6127.0,2.6113921984658073,NO MINERIA,0.0
ATICO,CARAVELI,2021,5,15.0,0.0,2.0,0.0,0.0,0.0,0.0,17.0,6127.0,2.77460421086992,NO MINERIA,0.0
ATICO,CARAVELI,2021,6,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,6127.0,3.264240248082259,NO MINERIA,0.0
ATICO,CARAVELI,2021,7,19.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,6127.0,3.264240248082259,NO MINERIA,0.0
ATICO,CARAVELI,2021,8,12.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6127.0,1.9585441488493551,NO MINERIA,0.0
ATICO,CARAVELI,2021,9,14.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,6127.0,2.284968173657581,NO MINERIA,0.0
ATICO,CARAVELI,2021,10,18.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,6127.0,2.9378162232740332,NO MINERIA,0.0
ATICO,CARAVELI,2021,11,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6127.0,1.1424840868287904,NO MINERIA,0.0
ATICO,CARAVELI,2021,12,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6127.0,1.6321201240411296,NO MINERIA,0.0
ATICO,CARAVELI,2022,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6271.0,0.15946420028703556,NO MINERIA,0.0
ATICO,CARAVELI,2022,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6271.0,0.0,NO MINERIA,0.0
ATICO,CARAVELI,2022,3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6271.0,0.9567852017222134,NO MINERIA,0.0
ATICO,CARAVELI,2022,5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6271.0,0.6378568011481422,NO MINERIA,0.0
ATICO,CARAVELI,2022,9,14.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,6271.0,2.232498804018498,NO MINERIA,0.0
ATICO,CARAVELI,2022,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6271.0,0.0,NO MINERIA,0.0
ATICO,CARAVELI,2023,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6400.0,0.0,NO MINERIA,0.0
ATICO,CARAVELI,2023,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6400.0,0.0,NO MINERIA,0.0
ATICO,CARAVELI,2023,8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6400.0,0.15625,NO MINERIA,0.0
ATICO,CARAVELI,2023,11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6400.0,0.15625,NO MINERIA,0.0
ATICO,CARAVELI,2023,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6400.0,0.0,NO MINERIA,0.0
ATIQUIPA,CARAVELI,2021,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,466.0,6.437768240343348,NO MINERIA,0.0
ATIQUIPA,CARAVELI,2021,2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,466.0,8.583690987124463,NO MINERIA,0.0
ATIQUIPA,CARAVELI,2021,3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,466.0,2.1459227467811157,NO MINERIA,0.0
ATIQUIPA,CARAVELI,2021,4,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,466.0,8.583690987124463,NO MINERIA,0.0
ATIQUIPA,CARAVELI,2021,5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,466.0,4.291845493562231,NO MINERIA,0.0
ATIQUIPA,CARAVELI,2021,6,2.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,466.0,6.437768240343348,NO MINERIA,0.0
ATIQUIPA,CARAVELI,2021,7,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,466.0,15.021459227467812,NO MINERIA,0.0
ATIQUIPA,CARAVELI,2021,8,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,466.0,6.437768240343348,NO MINERIA,0.0
ATIQUIPA,CARAVELI,2021,9,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,466.0,15.021459227467812,NO MINERIA,0.0
ATIQUIPA,CARAVELI,2021,10,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,466.0,6.437768240343348,NO MINERIA,0.0
ATIQUIPA,CARAVELI,2021,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.0,0.0,NO MINERIA,0.0
ATIQUIPA,CARAVELI,2021,12,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,466.0,17.167381974248926,NO MINERIA,0.0
ATIQUIPA,CARAVELI,2022,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,455.0,6.593406593406593,NO MINERIA,0.0
ATIQUIPA,CARAVELI,2022,2,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,455.0,15.384615384615385,NO MINERIA,0.0
ATIQUIPA,CARAVELI,2022,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455.0,0.0,NO MINERIA,0.0
ATIQUIPA,CARAVELI,2022,4,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,455.0,21.978021978021978,NO MINERIA,0.0
ATIQUIPA,CARAVELI,2022,5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,455.0,4.395604395604396,NO MINERIA,0.0
ATIQUIPA,CARAVELI,2022,6,13.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,455.0,28.57142857142857,NO MINERIA,0.0
ATIQUIPA,CARAVELI,2022,7,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,455.0,17.582417582417584,NO MINERIA,0.0
ATIQUIPA,CARAVELI,2022,8,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,455.0,24.175824175824175,NO MINERIA,0.0
ATIQUIPA,CARAVELI,2022,9,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,455.0,10.989010989010989,NO MINERIA,0.0
ATIQUIPA,CARAVELI,2022,10,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,455.0,4.395604395604396,NO MINERIA,0.0
ATIQUIPA,CARAVELI,2022,11,2.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,455.0,8.791208791208792,NO MINERIA,0.0
ATIQUIPA,CARAVELI,2022,12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,455.0,4.395604395604396,NO MINERIA,0.0
ATIQUIPA,CARAVELI,2023,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,447.0,4.47427293064877,NO MINERIA,0.0
ATIQUIPA,CARAVELI,2023,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.0,0.0,NO MINERIA,0.0
ATIQUIPA,CARAVELI,2023,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.0,0.0,NO MINERIA,0.0
ATIQUIPA,CARAVELI,2023,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.0,0.0,NO MINERIA,0.0
ATIQUIPA,CARAVELI,2023,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.0,0.0,NO MINERIA,0.0
ATIQUIPA,CARAVELI,2023,6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,447.0,6.7114093959731544,NO MINERIA,0.0
ATIQUIPA,CARAVELI,2023,7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,447.0,2.237136465324385,NO MINERIA,0.0
