DISTRITO_NORM,PROVINCIA_NORM,ANIO,MES,ira_no_neumonia,neumonias_men5,neumonias_60mas,hospitalizados_men5,hospitalizados_60mas,defunciones_men5,defunciones_60mas,TOTAL_CASOS,POBLACION,TASA_INCIDENCIA
COCACHACRA,ISLAY,2022,3,12,0,1,0,0,0,0,13,8284.0,1.5692901979719942
COCACHACRA,ISLAY,2022,4,58,0,0,0,0,0,0,58,8284.0,7.001448575567359
COCACHACRA,ISLAY,2022,5,85,0,0,0,0,0,0,85,8284.0,10.260743602124577
COCACHACRA,ISLAY,2022,6,120,0,1,0,1,0,0,121,8284.0,14.606470304200869
COCACHACRA,ISLAY,2022,7,104,0,0,0,0,0,0,104,8284.0,12.554321583775954
COCACHACRA,ISLAY,2022,8,60,0,0,0,0,0,0,60,8284.0,7.242877836793819
COCACHACRA,ISLAY,2022,9,55,0,1,0,0,0,0,56,8284.0,6.760019314340898
COCACHACRA,ISLAY,2022,10,74,0,0,0,0,0,0,74,8284.0,8.932882665379044
COCACHACRA,ISLAY,2022,11,54,0,1,0,0,0,0,55,8284.0,6.6393046837276675
COCACHACRA,ISLAY,2022,12,155,0,0,0,0,0,0,155,8284.0,18.710767745050703
COCACHACRA,ISLAY,2023,1,34,0,0,0,0,0,0,34,8250.0,4.121212121212121
COCACHACRA,ISLAY,2023,2,41,0,4,0,3,0,1,45,8250.0,5.454545454545455
COCACHACRA,ISLAY,2023,3,40,0,0,0,0,0,0,40,8250.0,4.848484848484849
COCACHACRA,ISLAY,2023,4,65,0,5,0,0,0,0,70,8250.0,8.484848484848486
COCACHACRA,ISLAY,2023,5,47,0,1,0,0,0,0,48,8250.0,5.8181818181818175
COCACHACRA,ISLAY,2023,6,85,0,0,0,0,0,0,85,8250.0,10.303030303030303
COCACHACRA,ISLAY,2023,7,81,3,3,0,0,0,0,87,8250.0,10.545454545454545
COCACHACRA,ISLAY,2023,8,57,0,1,0,0,0,0,58,8250.0,7.03030303030303
COCACHACRA,ISLAY,2023,9,71,0,0,0,0,0,0,71,8250.0,8.606060606060607
COCACHACRA,ISLAY,2023,10,89,0,1,0,0,0,0,90,8250.0,10.90909090909091
COCACHACRA,ISLAY,2023,11,52,0,0,0,0,0,0,52,8250.0,6.303030303030304
COCACHACRA,ISLAY,2023,12,78,0,0,0,0,0,0,78,8250.0,9.454545454545455
COPORAQUE,CAYLLOMA,2021,1,3,0,0,0,0,0,0,3,1125.0,2.6666666666666665
COPORAQUE,CAYLLOMA,2021,2,5,0,0,0,0,0,0,5,1125.0,4.444444444444445
COPORAQUE,CAYLLOMA,2021,3,0,0,0,0,0,0,0,0,1125.0,0.0
COPORAQUE,CAYLLOMA,2021,4,4,0,0,0,0,0,0,4,1125.0,3.555555555555556
COPORAQUE,CAYLLOMA,2021,5,15,0,0,0,0,0,0,15,1125.0,13.333333333333334
COPORAQUE,CAYLLOMA,2021,6,8,0,0,0,0,0,0,8,1125.0,7.111111111111112
COPORAQUE,CAYLLOMA,2021,7,2,0,0,0,0,0,0,2,1125.0,1.777777777777778
COPORAQUE,CAYLLOMA,2021,8,7,0,0,0,0,0,0,7,1125.0,6.222222222222221
COPORAQUE,CAYLLOMA,2021,9,7,0,0,0,0,0,0,7,1125.0,6.222222222222221
COPORAQUE,CAYLLOMA,2021,10,6,0,0,0,0,0,0,6,1125.0,5.333333333333333
COPORAQUE,CAYLLOMA,2021,11,5,0,0,0,0,0,0,5,1125.0,4.444444444444445
COPORAQUE,CAYLLOMA,2021,12,17,0,0,0,0,0,0,17,1125.0,15.111111111111112
COPORAQUE,CAYLLOMA,2022,1,13,0,0,0,0,0,0,13,1121.0,11.59678858162355
COPORAQUE,CAYLLOMA,2022,2,7,0,0,0,0,0,0,7,1121.0,6.244424620874219
COPORAQUE,CAYLLOMA,2022,3,2,0,0,0,0,0,0,2,1121.0,1.784121320249777
COPORAQUE,CAYLLOMA,2022,4,18,0,0,0,0,0,0,18,1121.0,16.057091882247992
COPORAQUE,CAYLLOMA,2022,5,15,0,0,0,0,0,0,15,1121.0,13.380909901873327
COPORAQUE,CAYLLOMA,2022,6,17,0,0,0,0,0,0,17,1121.0,15.165031222123103
COPORAQUE,CAYLLOMA,2022,7,11,0,0,0,0,0,0,11,1121.0,9.812667261373774
COPORAQUE,CAYLLOMA,2022,8,21,0,0,0,0,0,0,21,1121.0,18.73327386262266
COPORAQUE,CAYLLOMA,2022,9,16,0,0,0,0,0,0,16,1121.0,14.272970561998216
COPORAQUE,CAYLLOMA,2022,10,8,0,0,0,0,0,0,8,1121.0,7.136485280999108
COPORAQUE,CAYLLOMA,2022,11,5,0,0,0,0,0,0,5,1121.0,4.460303300624442
COPORAQUE,CAYLLOMA,2022,12,11,0,0,0,0,0,0,11,1121.0,9.812667261373774
COPORAQUE,CAYLLOMA,2023,1,10,0,0,0,0,0,0,10,1118.0,8.944543828264758
COPORAQUE,CAYLLOMA,2023,2,5,0,0,0,0,0,0,5,1118.0,4.472271914132379
COPORAQUE,CAYLLOMA,2023,3,8,0,0,0,0,0,0,8,1118.0,7.155635062611807
COPORAQUE,CAYLLOMA,2023,4,11,0,0,0,0,0,0,11,1118.0,9.838998211091235
COPORAQUE,CAYLLOMA,2023,5,12,0,0,0,0,0,0,12,1118.0,10.73345259391771
COPORAQUE,CAYLLOMA,2023,6,13,0,0,0,0,0,0,13,1118.0,11.627906976744185
COPORAQUE,CAYLLOMA,2023,7,6,0,0,0,0,0,0,6,1118.0,5.366726296958855
COPORAQUE,CAYLLOMA,2023,8,17,0,0,0,0,0,0,17,1118.0,15.205724508050091
COPORAQUE,CAYLLOMA,2023,9,7,0,0,0,0,0,0,7,1118.0,6.2611806797853315
COPORAQUE,CAYLLOMA,2023,10,8,0,0,0,0,0,0,8,1118.0,7.155635062611807
COPORAQUE,CAYLLOMA,2023,11,3,0,0,0,0,0,0,3,1118.0,2.6833631484794274
COPORAQUE,CAYLLOMA,2023,12,21,0,0,0,0,0,0,21,1118.0,18.783542039355993
COTAHUASI,LA UNION,2021,1,6,0,0,0,0,0,0,6,2981.0,2.0127474002012744
COTAHUASI,LA UNION,2021,2,4,0,0,0,0,0,0,4,2981.0,1.3418316001341832
COTAHUASI,LA UNION,2021,3,8,0,4,0,1,0,0,12,2981.0,4.025494800402549
COTAHUASI,LA UNION,2021,4,7,0,4,0,0,0,0,11,2981.0,3.6900369003690034
COTAHUASI,LA UNION,2021,5,8,0,9,0,0,0,0,17,2981.0,5.702784300570278
COTAHUASI,LA UNION,2021,6,12,0,3,0,2,0,0,15,2981.0,5.031868500503187
COTAHUASI,LA UNION,2021,7,14,0,4,0,0,0,0,18,2981.0,6.0382422006038245
COTAHUASI,LA UNION,2021,8,29,0,0,0,0,0,0,29,2981.0,9.728279100972829
COTAHUASI,LA UNION,2021,9,28,0,0,0,0,0,0,28,2981.0,9.39282120093928
COTAHUASI,LA UNION,2021,10,22,0,0,0,0,0,0,22,2981.0,7.380073800738007
COTAHUASI,LA UNION,2021,11,29,0,1,0,0,0,0,30,2981.0,10.063737001006373
COTAHUASI,LA UNION,2021,12,90,0,0,0,0,0,0,90,2981.0,30.191211003019124
COTAHUASI,LA UNION,2022,1,36,0,0,0,0,0,0,36,2982.0,12.072434607645874
COTAHUASI,LA UNION,2022,2,25,0,0,0,0,0,0,25,2982.0,8.383635144198525
COTAHUASI,LA UNION,2022,3,20,1,0,0,0,0,0,21,2982.0,7.042253521126761
COTAHUASI,LA UNION,2022,4,44,0,0,0,0,0,0,44,2982.0,14.755197853789403
COTAHUASI,LA UNION,2022,5,56,0,0,0,0,0,0,56,2982.0,18.779342723004696
COTAHUASI,LA UNION,2022,6,88,0,0,0,0,0,0,88,2982.0,29.510395707578805
COTAHUASI,LA UNION,2022,7,81,0,1,0,0,0,0,82,2982.0,27.49832327297116
COTAHUASI,LA UNION,2022,8,61,0,0,0,0,0,0,61,2982.0,20.4560697518444
COTAHUASI,LA UNION,2022,9,73,0,0,0,0,0,0,73,2982.0,24.48021462105969
COTAHUASI,LA UNION,2022,10,74,0,0,0,0,0,0,74,2982.0,24.81556002682763
COTAHUASI,LA UNION,2022,11,54,0,1,0,0,0,0,55,2982.0,18.443997317236754
COTAHUASI,LA UNION,2022,12,153,0,2,0,1,0,0,155,2982.0,51.97853789403086
COTAHUASI,LA UNION,2023,1,24,0,0,0,0,0,0,24,2983.0,8.045591686221924
COTAHUASI,LA UNION,2023,2,18,0,0,0,0,0,0,18,2983.0,6.034193764666443
COTAHUASI,LA UNION,2023,3,46,0,0,0,0,0,0,46,2983.0,15.420717398592021
COTAHUASI,LA UNION,2023,4,58,0,0,0,0,0,0,58,2983.0,19.443513241702984
COTAHUASI,LA UNION,2023,5,91,0,0,0,0,0,0,91,2983.0,30.50620181025813
COTAHUASI,LA UNION,2023,6,91,0,0,0,0,0,0,91,2983.0,30.50620181025813
COTAHUASI,LA UNION,2023,7,60,1,0,0,0,0,0,61,2983.0,20.449212202480723
COTAHUASI,LA UNION,2023,8,23,0,1,0,0,0,0,24,2983.0,8.045591686221924
COTAHUASI,LA UNION,2023,9,39,0,0,0,0,0,0,39,2983.0,13.074086490110625
COTAHUASI,LA UNION,2023,10,64,0,0,0,0,0,0,64,2983.0,21.454911163258465
COTAHUASI,LA UNION,2023,11,52,0,1,0,0,0,0,53,2983.0,17.76734830707342
COTAHUASI,LA UNION,2023,12,63,0,6,0,1,0,1,69,2983.0,23.13107609788803
DEAN VALDIVIA,ISLAY,2021,1,10,0,1,0,1,0,0,11,7196.0,1.5286270150083379
DEAN VALDIVIA,ISLAY,2021,2,19,0,0,0,0,0,0,19,7196.0,2.64035575319622
DEAN VALDIVIA,ISLAY,2021,3,13,0,0,0,0,0,0,13,7196.0,1.8065591995553085
DEAN VALDIVIA,ISLAY,2021,4,14,0,0,0,0,0,0,14,7196.0,1.9455252918287937
DEAN VALDIVIA,ISLAY,2021,5,13,0,0,0,0,0,0,13,7196.0,1.8065591995553085
DEAN VALDIVIA,ISLAY,2021,6,15,0,0,0,0,0,0,15,7196.0,2.084491384102279
DEAN VALDIVIA,ISLAY,2021,7,6,0,0,0,0,0,0,6,7196.0,0.8337965536409115
DEAN VALDIVIA,ISLAY,2021,8,10,0,0,0,0,0,0,10,7196.0,1.3896609227348526
DEAN VALDIVIA,ISLAY,2021,9,10,0,0,0,0,0,0,10,7196.0,1.3896609227348526
DEAN VALDIVIA,ISLAY,2021,10,13,0,0,0,0,0,0,13,7196.0,1.8065591995553085
DEAN VALDIVIA,ISLAY,2021,11,16,0,0,0,0,0,0,16,7196.0,2.2234574763757644
DEAN VALDIVIA,ISLAY,2021,12,53,0,0,0,0,0,0,53,7196.0,7.365202890494719
DEAN VALDIVIA,ISLAY,2022,1,43,0,1,0,1,0,1,44,7255.0,6.064782908339076
DEAN VALDIVIA,ISLAY,2022,2,20,0,1,0,0,0,0,21,7255.0,2.894555478980014
DEAN VALDIVIA,ISLAY,2022,3,18,0,0,0,0,0,0,18,7255.0,2.4810475534114405
DEAN VALDIVIA,ISLAY,2022,4,43,0,0,0,0,0,0,43,7255.0,5.926946933149552
DEAN VALDIVIA,ISLAY,2022,5,61,0,0,0,0,0,0,61,7255.0,8.407994486560993
DEAN VALDIVIA,ISLAY,2022,6,57,0,0,0,0,0,0,57,7255.0,7.856650585802893
DEAN VALDIVIA,ISLAY,2022,7,85,0,0,0,0,0,0,85,7255.0,11.71605789110958
DEAN VALDIVIA,ISLAY,2022,8,43,0,0,0,0,0,0,43,7255.0,5.926946933149552
DEAN VALDIVIA,ISLAY,2022,9,62,0,1,0,0,0,0,63,7255.0,8.68366643694004
DEAN VALDIVIA,ISLAY,2022,10,60,0,0,0,0,0,0,60,7255.0,8.270158511371468
DEAN VALDIVIA,ISLAY,2022,11,49,0,0,0,0,0,0,49,7255.0,6.753962784286698
DEAN VALDIVIA,ISLAY,2022,12,97,0,2,0,2,0,1,99,7255.0,13.645761543762923
DEAN VALDIVIA,ISLAY,2023,1,42,0,0,0,0,0,0,42,7311.0,5.744768157570784
DEAN VALDIVIA,ISLAY,2023,2,33,0,0,0,0,0,0,33,7311.0,4.513746409519902
DEAN VALDIVIA,ISLAY,2023,3,37,0,0,0,0,0,0,37,7311.0,5.0608671864314045
DEAN VALDIVIA,ISLAY,2023,4,54,0,0,0,0,0,0,54,7311.0,7.386130488305294
DEAN VALDIVIA,ISLAY,2023,5,26,0,1,0,1,0,1,27,7311.0,3.693065244152647
DEAN VALDIVIA,ISLAY,2023,6,27,0,0,0,0,0,0,27,7311.0,3.693065244152647
DEAN VALDIVIA,ISLAY,2023,7,74,0,1,0,0,0,0,75,7311.0,10.258514567090685
DEAN VALDIVIA,ISLAY,2023,8,65,0,2,0,0,0,0,67,7311.0,9.16427301326768
DEAN VALDIVIA,ISLAY,2023,9,50,0,0,0,0,0,0,50,7311.0,6.83900971139379
DEAN VALDIVIA,ISLAY,2023,10,75,0,2,0,0,0,0,77,7311.0,10.532074955546436
DEAN VALDIVIA,ISLAY,2023,11,56,2,1,0,1,0,0,59,7311.0,8.070031459444671
DEAN VALDIVIA,ISLAY,2023,12,106,0,0,0,0,0,0,106,7311.0,14.498700588154835
HUAMBO,CAYLLOMA,2021,1,3,0,0,0,0,0,0,3,655.0,4.580152671755726
HUAMBO,CAYLLOMA,2021,2,1,0,0,0,0,0,0,1,655.0,1.5267175572519083
HUAMBO,CAYLLOMA,2021,3,1,0,0,0,0,0,0,1,655.0,1.5267175572519083
HUAMBO,CAYLLOMA,2021,4,0,0,0,0,0,0,0,0,655.0,0.0
HUAMBO,CAYLLOMA,2021,5,1,0,0,0,0,0,0,1,655.0,1.5267175572519083
HUAMBO,CAYLLOMA,2021,6,1,0,0,0,0,0,0,1,655.0,1.5267175572519083
HUAMBO,CAYLLOMA,2021,7,2,0,0,0,0,0,0,2,655.0,3.0534351145038165
HUAMBO,CAYLLOMA,2021,8,4,0,1,0,0,0,0,5,655.0,7.633587786259541
HUAMBO,CAYLLOMA,2021,9,2,0,2,0,0,0,0,4,655.0,6.106870229007633
HUAMBO,CAYLLOMA,2021,10,6,0,0,0,0,0,0,6,655.0,9.160305343511451
HUAMBO,CAYLLOMA,2021,11,2,0,0,0,0,0,0,2,655.0,3.0534351145038165
HUAMBO,CAYLLOMA,2021,12,7,0,0,0,0,0,0,7,655.0,10.68702290076336
HUAMBO,CAYLLOMA,2022,1,5,0,0,0,0,0,0,5,649.0,7.704160246533128
HUAMBO,CAYLLOMA,2022,2,4,0,0,0,0,0,0,4,649.0,6.163328197226503
HUAMBO,CAYLLOMA,2022,3,7,0,0,0,0,0,0,7,649.0,10.785824345146379
HUAMBO,CAYLLOMA,2022,4,7,0,0,0,0,0,0,7,649.0,10.785824345146379
HUAMBO,CAYLLOMA,2022,5,11,0,0,0,0,0,0,11,649.0,16.949152542372882
HUAMBO,CAYLLOMA,2022,6,11,0,0,0,0,0,0,11,649.0,16.949152542372882
HUAMBO,CAYLLOMA,2022,7,8,0,0,0,0,0,0,8,649.0,12.326656394453005
HUAMBO,CAYLLOMA,2022,8,12,0,1,0,0,0,0,13,649.0,20.03081664098613
HUAMBO,CAYLLOMA,2022,9,13,0,0,0,0,0,0,13,649.0,20.03081664098613
HUAMBO,CAYLLOMA,2022,10,6,0,0,0,0,0,0,6,649.0,9.244992295839754
HUAMBO,CAYLLOMA,2022,11,8,0,0,0,0,0,0,8,649.0,12.326656394453005
HUAMBO,CAYLLOMA,2022,12,8,0,0,0,0,0,0,8,649.0,12.326656394453005
HUAMBO,CAYLLOMA,2023,1,2,0,0,0,0,0,0,2,643.0,3.1104199066874028
HUAMBO,CAYLLOMA,2023,2,6,0,0,0,0,0,0,6,643.0,9.33125972006221
HUAMBO,CAYLLOMA,2023,3,9,0,0,0,0,0,0,9,643.0,13.996889580093312
HUAMBO,CAYLLOMA,2023,4,8,0,0,0,0,0,0,8,643.0,12.441679626749611
HUAMBO,CAYLLOMA,2023,5,2,0,0,0,0,0,0,2,643.0,3.1104199066874028
HUAMBO,CAYLLOMA,2023,6,16,0,0,0,0,0,0,16,643.0,24.883359253499222
HUAMBO,CAYLLOMA,2023,7,10,0,1,0,0,0,0,11,643.0,17.107309486780714
HUAMBO,CAYLLOMA,2023,8,6,0,0,0,0,0,0,6,643.0,9.33125972006221
HUAMBO,CAYLLOMA,2023,9,9,0,0,0,0,0,0,9,643.0,13.996889580093312
HUAMBO,CAYLLOMA,2023,10,0,0,0,0,0,0,0,0,643.0,0.0
HUAMBO,CAYLLOMA,2023,11,6,0,0,0,0,0,0,6,643.0,9.33125972006221
HUAMBO,CAYLLOMA,2023,12,10,0,1,0,0,0,0,11,643.0,17.107309486780714
HUANCA,CAYLLOMA,2021,1,2,0,0,0,0,0,0,2,966.0,2.070393374741201
HUANCA,CAYLLOMA,2021,2,1,0,0,0,0,0,0,1,966.0,1.0351966873706004
HUANCA,CAYLLOMA,2021,3,2,0,0,0,0,0,0,2,966.0,2.070393374741201
HUANCA,CAYLLOMA,2021,4,3,0,0,0,0,0,0,3,966.0,3.105590062111801
HUANCA,CAYLLOMA,2021,5,4,0,0,0,0,0,0,4,966.0,4.140786749482402
HUANCA,CAYLLOMA,2021,6,2,0,0,0,0,0,0,2,966.0,2.070393374741201
HUANCA,CAYLLOMA,2021,7,5,0,0,0,0,0,0,5,966.0,5.175983436853002
HUANCA,CAYLLOMA,2021,8,3,0,0,0,0,0,0,3,966.0,3.105590062111801
HUANCA,CAYLLOMA,2021,9,8,0,0,0,0,0,0,8,966.0,8.281573498964804
HUANCA,CAYLLOMA,2021,10,6,0,0,0,0,0,0,6,966.0,6.211180124223602
HUANCA,CAYLLOMA,2021,11,4,0,0,0,0,0,0,4,966.0,4.140786749482402
HUANCA,CAYLLOMA,2021,12,15,0,0,0,0,0,0,15,966.0,15.527950310559007
HUANCA,CAYLLOMA,2022,1,10,0,0,0,0,0,0,10,962.0,10.395010395010395
HUANCA,CAYLLOMA,2022,2,5,0,0,0,0,0,0,5,962.0,5.197505197505198
HUANCA,CAYLLOMA,2022,3,4,0,2,0,0,0,0,6,962.0,6.237006237006238
HUANCA,CAYLLOMA,2022,4,20,0,0,0,0,0,0,20,962.0,20.79002079002079
HUANCA,CAYLLOMA,2022,5,8,0,0,0,0,0,0,8,962.0,8.316008316008316
HUANCA,CAYLLOMA,2022,6,7,0,0,0,0,0,0,7,962.0,7.276507276507277
HUANCA,CAYLLOMA,2022,7,16,0,0,0,0,0,0,16,962.0,16.632016632016633
HUANCA,CAYLLOMA,2022,8,14,0,0,0,0,0,0,14,962.0,14.553014553014554
HUANCA,CAYLLOMA,2022,9,9,0,0,0,0,0,0,9,962.0,9.355509355509357
HUANCA,CAYLLOMA,2022,10,15,0,0,0,0,0,0,15,962.0,15.592515592515593
HUANCA,CAYLLOMA,2022,11,2,0,0,0,0,0,0,2,962.0,2.079002079002079
HUANCA,CAYLLOMA,2022,12,23,0,0,0,0,0,0,23,962.0,23.90852390852391
HUANCA,CAYLLOMA,2023,1,2,0,0,0,0,0,0,2,958.0,2.08768267223382
HUANCA,CAYLLOMA,2023,2,8,0,0,0,0,0,0,8,958.0,8.35073068893528
HUANCA,CAYLLOMA,2023,3,5,0,0,0,0,0,0,5,958.0,5.219206680584551
HUANCA,CAYLLOMA,2023,4,8,0,0,0,0,0,0,8,958.0,8.35073068893528
HUANCA,CAYLLOMA,2023,5,9,0,0,0,0,0,0,9,958.0,9.394572025052192
HUANCA,CAYLLOMA,2023,6,2,0,1,0,0,0,0,3,958.0,3.131524008350731
HUANCA,CAYLLOMA,2023,7,10,0,0,0,0,0,0,10,958.0,10.438413361169102
HUANCA,CAYLLOMA,2023,8,10,0,0,0,0,0,0,10,958.0,10.438413361169102
HUANCA,CAYLLOMA,2023,9,3,0,0,0,0,0,0,3,958.0,3.131524008350731
HUANCA,CAYLLOMA,2023,10,9,0,0,0,0,0,0,9,958.0,9.394572025052192
HUANCA,CAYLLOMA,2023,11,4,0,0,0,0,0,0,4,958.0,4.17536534446764
HUANCA,CAYLLOMA,2023,12,11,0,0,0,0,0,0,11,958.0,11.482254697286013
HUANCARQUI,CASTILLA,2021,1,5,0,0,0,0,0,0,5,1602.0,3.121098626716604
HUANCARQUI,CASTILLA,2021,2,0,0,0,0,0,0,0,0,1602.0,0.0
HUANCARQUI,CASTILLA,2021,3,3,0,1,0,0,0,0,4,1602.0,2.4968789013732833
HUANCARQUI,CASTILLA,2021,4,3,0,1,0,0,0,0,4,1602.0,2.4968789013732833
HUANCARQUI,CASTILLA,2021,5,3,0,0,0,0,0,0,3,1602.0,1.8726591760299625
HUANCARQUI,CASTILLA,2021,6,5,0,0,0,0,0,0,5,1602.0,3.121098626716604
HUANCARQUI,CASTILLA,2021,7,3,0,0,0,0,0,0,3,1602.0,1.8726591760299625
HUANCARQUI,CASTILLA,2021,8,11,0,0,0,0,0,0,11,1602.0,6.866416978776529
HUANCARQUI,CASTILLA,2021,9,2,0,0,0,0,0,0,2,1602.0,1.2484394506866416
HUANCARQUI,CASTILLA,2021,10,4,0,0,0,0,0,0,4,1602.0,2.4968789013732833
HUANCARQUI,CASTILLA,2021,11,3,0,0,0,0,0,0,3,1602.0,1.8726591760299625
HUANCARQUI,CASTILLA,2021,12,11,0,0,0,0,0,0,11,1602.0,6.866416978776529
HUANCARQUI,CASTILLA,2022,1,22,0,1,0,0,0,0,23,1618.0,14.215080346106305
HUANCARQUI,CASTILLA,2022,2,2,0,0,0,0,0,0,2,1618.0,1.2360939431396785
HUANCARQUI,CASTILLA,2022,3,4,0,1,0,0,0,0,5,1618.0,3.0902348578491963
HUANCARQUI,CASTILLA,2022,4,33,0,0,0,0,0,0,33,1618.0,20.3955500618047
HUANCARQUI,CASTILLA,2022,5,10,0,0,0,0,0,0,10,1618.0,6.1804697156983925
HUANCARQUI,CASTILLA,2022,6,31,0,0,0,0,0,0,31,1618.0,19.159456118665016
HUANCARQUI,CASTILLA,2022,7,21,1,0,0,0,0,0,22,1618.0,13.597033374536464
HUANCARQUI,CASTILLA,2022,8,13,0,0,0,0,0,0,13,1618.0,8.034610630407911
HUANCARQUI,CASTILLA,2022,9,18,0,0,0,0,0,0,18,1618.0,11.124845488257108
HUANCARQUI,CASTILLA,2022,10,9,0,0,0,0,0,0,9,1618.0,5.562422744128554
HUANCARQUI,CASTILLA,2022,11,13,0,0,0,0,0,0,13,1618.0,8.034610630407911
HUANCARQUI,CASTILLA,2022,12,34,0,0,0,0,0,0,34,1618.0,21.013597033374538
HUANCARQUI,CASTILLA,2023,1,2,0,0,0,0,0,0,2,1633.0,1.224739742804654
HUANCARQUI,CASTILLA,2023,2,8,0,0,0,0,0,0,8,1633.0,4.898958971218616
HUANCARQUI,CASTILLA,2023,3,8,0,0,0,0,0,0,8,1633.0,4.898958971218616
HUANCARQUI,CASTILLA,2023,4,22,0,0,0,0,0,0,22,1633.0,13.472137170851195
HUANCARQUI,CASTILLA,2023,5,14,0,0,0,0,0,0,14,1633.0,8.57317819963258
HUANCARQUI,CASTILLA,2023,6,15,0,0,0,0,0,0,15,1633.0,9.185548071034905
HUANCARQUI,CASTILLA,2023,7,22,0,1,0,0,0,0,23,1633.0,14.084507042253522
HUANCARQUI,CASTILLA,2023,8,15,0,0,0,0,0,0,15,1633.0,9.185548071034905
HUANCARQUI,CASTILLA,2023,9,9,0,5,0,0,0,0,14,1633.0,8.57317819963258
HUANCARQUI,CASTILLA,2023,10,19,0,0,0,0,0,0,19,1633.0,11.635027556644213
HUANCARQUI,CASTILLA,2023,11,14,0,1,0,0,0,0,15,1633.0,9.185548071034905
HUANCARQUI,CASTILLA,2023,12,28,0,1,0,0,0,0,29,1633.0,17.758726270667484
HUANUHUANU,CARAVELI,2021,1,5,0,0,0,0,0,0,5,3268.0,1.5299877600979193
HUANUHUANU,CARAVELI,2021,2,15,0,0,0,0,0,0,15,3268.0,4.589963280293758
HUANUHUANU,CARAVELI,2021,3,17,0,0,0,0,0,0,17,3268.0,5.201958384332925
HUANUHUANU,CARAVELI,2021,4,33,0,0,0,0,0,0,33,3268.0,10.097919216646268
HUANUHUANU,CARAVELI,2021,5,10,0,0,0,0,0,0,10,3268.0,3.0599755201958385
HUANUHUANU,CARAVELI,2021,6,33,0,0,0,0,0,0,33,3268.0,10.097919216646268
HUANUHUANU,CARAVELI,2021,7,30,0,0,0,0,0,0,30,3268.0,9.179926560587516
HUANUHUANU,CARAVELI,2021,8,9,0,0,0,0,0,0,9,3268.0,2.7539779681762546
HUANUHUANU,CARAVELI,2021,9,8,0,0,0,0,0,0,8,3268.0,2.4479804161566707
HUANUHUANU,CARAVELI,2021,10,3,0,0,0,0,0,0,3,3268.0,0.9179926560587516
HUANUHUANU,CARAVELI,2021,11,5,0,0,0,0,0,0,5,3268.0,1.5299877600979193
HUANUHUANU,CARAVELI,2021,12,13,0,0,0,0,0,0,13,3268.0,3.97796817625459
HUANUHUANU,CARAVELI,2022,1,21,0,0,0,0,0,0,21,3327.0,6.311992786293959
HUANUHUANU,CARAVELI,2022,2,12,0,0,0,0,0,0,12,3327.0,3.6068530207394045
HUANUHUANU,CARAVELI,2022,3,10,0,0,0,0,0,0,10,3327.0,3.005710850616171
HUANUHUANU,CARAVELI,2022,4,26,0,0,0,0,0,0,26,3327.0,7.814848211602044
HUANUHUANU,CARAVELI,2022,5,13,0,0,0,0,0,0,13,3327.0,3.907424105801022
HUANUHUANU,CARAVELI,2022,6,19,0,0,0,0,0,0,19,3327.0,5.710850616170725
HUANUHUANU,CARAVELI,2022,7,25,0,0,0,0,0,0,25,3327.0,7.514277126540427
HUANUHUANU,CARAVELI,2022,8,22,0,0,0,0,0,0,22,3327.0,6.612563871355576
HUANUHUANU,CARAVELI,2022,9,9,0,0,0,0,0,0,9,3327.0,2.705139765554554
HUANUHUANU,CARAVELI,2022,10,4,0,0,0,0,0,0,4,3327.0,1.2022843402464682
HUANUHUANU,CARAVELI,2022,11,3,0,0,0,0,0,0,3,3327.0,0.9017132551848511
HUANUHUANU,CARAVELI,2022,12,20,0,0,0,0,0,0,20,3327.0,6.011421701232342
HUANUHUANU,CARAVELI,2023,1,17,0,0,0,0,0,0,17,3382.0,5.026611472501478
HUANUHUANU,CARAVELI,2023,2,14,0,0,0,0,0,0,14,3382.0,4.139562389118865
HUANUHUANU,CARAVELI,2023,3,9,0,0,0,0,0,0,9,3382.0,2.6611472501478417
HUANUHUANU,CARAVELI,2023,4,6,0,0,0,0,0,0,6,3382.0,1.7740981667652278
HUANUHUANU,CARAVELI,2023,5,1,0,0,0,0,0,0,1,3382.0,0.29568302779420463
HUANUHUANU,CARAVELI,2023,6,18,0,0,0,0,0,0,18,3382.0,5.322294500295683
HUANUHUANU,CARAVELI,2023,7,10,0,0,0,0,0,0,10,3382.0,2.9568302779420463
HUANUHUANU,CARAVELI,2023,8,18,0,0,0,0,0,0,18,3382.0,5.322294500295683
HUANUHUANU,CARAVELI,2023,9,11,0,0,0,0,0,0,11,3382.0,3.252513305736251
HUANUHUANU,CARAVELI,2023,10,4,0,0,0,0,0,0,4,3382.0,1.1827321111768185
HUANUHUANU,CARAVELI,2023,11,11,0,0,0,0,0,0,11,3382.0,3.252513305736251
HUANUHUANU,CARAVELI,2023,12,25,0,0,0,0,0,0,25,3382.0,7.392075694855115
HUAYNACOTAS,LA UNION,2021,1,11,0,0,0,0,0,0,11,1832.0,6.004366812227074
HUAYNACOTAS,LA UNION,2021,2,9,0,0,0,0,0,0,9,1832.0,4.9126637554585155
HUAYNACOTAS,LA UNION,2021,3,10,0,0,0,0,0,0,10,1832.0,5.458515283842795
HUAYNACOTAS,LA UNION,2021,4,8,0,0,0,0,0,0,8,1832.0,4.366812227074235
